4703,北京市怀柔区住房和城乡建设委员会,北京北控城市开发有限公司,91110116582588296B,110116202307060101,2023/7/6,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-07-07
4704,北京市怀柔区住房和城乡建设委员会,北京银地房地产开发有限责任公司,911101061011785539,110116202307170102,2023/7/17,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-07-19
4705,北京市怀柔区住房和城乡建设委员会,北京雁栖中诚科技发展有限公司,91110116MA00BFEC5R,110116202307319101,2023/7/31,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-07-31
4706,北京市怀柔区住房和城乡建设委员会,北京首城山水置业有限公司,91110116MA01H40606,110116202308160101,2023/8/16,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-08-17
4707,北京市怀柔区住房和城乡建设委员会,招商银行股份有限公司北京分行,91110102801105478Y,110116202308249101,2023/8/24,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-08-28
4708,北京市怀柔区住房和城乡建设委员会,中国银行股份有限公司北京怀柔支行,91110116802583420A,110116202308310103,2023/8/31,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-08-31
4709,北京市怀柔区住房和城乡建设委员会,北京燃气怀柔有限公司,91110116553104897B,110116202309200102,2023/9/20,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-09-22
4710,北京市怀柔区住房和城乡建设委员会,国网北京市电力公司,911100008013656325,110116202309270102,2023/9/27,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-10-08
4711,北京市怀柔区住房和城乡建设委员会,北京福田戴姆勒汽车有限公司,9111000071788494XU,110116202309280101,2023/9/28,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-10-08
4712,北京市怀柔区住房和城乡建设委员会,德勤商务技能培训（北京）有限公司,91110116MA04DDPB6A,110116202310250103,2023/10/25,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-10-30
4713,北京市怀柔区住房和城乡建设委员会,北京市西城区第三建筑工程公司,91110102101365826E,110116202311010103,2023/11/1,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-11-03
4714,北京市怀柔区住房和城乡建设委员会,国网北京市电力公司,911100008013656325,110116202311240102,2023/11/24,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-11-24
4715,北京市怀柔区住房和城乡建设委员会,中国银行股份有限公司北京怀柔支行,91110116802583420A,110116202312069101,2023/12/6,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-12-06
4716,北京市怀柔区住房和城乡建设委员会,北京雁栖中诚科技发展有限公司,91110116MA00BFEC5R,110116202312070103,2023/12/7,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-12-12
4717,北京市怀柔区住房和城乡建设委员会,北京市怀柔区教育委员会,11110227000097957B,110116202312220101,2023/12/22,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-12-27
4718,北京市怀柔区住房和城乡建设委员会,北京沃绿洁环保工程有限公司,91110116746122899R,110116202312250102,2023/12/25,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-12-27
4719,北京市怀柔区住房和城乡建设委员会,北京六必居食品有限公司,91110102101537739F,"2023施（怀）装字9004号
110116202307269101",2023/7/26,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-07-27
4720,北京市怀柔区住房和城乡建设委员会,恒创中科(北京)工程技术有限公司,91110116MAC3XJHP6C,D311719486,2022/12/30,是,"是
",,系统自动生成，全市排序，本区文书号无法连续。,,2023-01-04
4721,北京市怀柔区住房和城乡建设委员会,北京众建永达建筑装饰工程有限公司,91110115MAC0W6DA4D,D311719499,2022/12/30,是,"是
",,系统自动生成，全市排序，本区文书号无法连续。,,2023-01-04
4722,北京市怀柔区住房和城乡建设委员会,鑫启元(北京)建筑工程有限公司,91110116MAC3M7A049,D311719509,2022/12/30,是,"是
",,系统自动生成，全市排序，本区文书号无法连续。,,2023-01-04
4723,北京市怀柔区住房和城乡建设委员会,北京中承宏业建设工程有限公司,91110116MAC18HMC8Y,D311719515,2022/12/30,是,"是
",,系统自动生成，全市排序，本区文书号无法连续。,,2023-01-04
4724,北京市怀柔区住房和城乡建设委员会,北京毅定弘建筑装饰工程有限公司,91110116MAC45AN54Y,D311719527,2022/12/30,是,"是
",,系统自动生成，全市排序，本区文书号无法连续。,,2023-01-04
4725,北京市怀柔区住房和城乡建设委员会,东禹(北京)幕墙工程有限公司,91110116MAC38FQ1XC,D311719756,2023/1/17,是,"是
",,系统自动生成，全市排序，本区文书号无法连续。,,2023-01-19
4726,北京市怀柔区住房和城乡建设委员会,北京凤翔房地产开发有限公司,911101167214860209,京建怀拆许字[2006]第201号,2023/5/23,是,"是
",,,,2023-05-24
4727,北京市怀柔区住房和城乡建设委员会,北京凤翔房地产开发有限公司,911101167214860209,京建怀拆许字[2006]第201号,2023/11/21,是,"是
",,,,2023-11-21
